iShares S&P 500 Growth ETF
Inception Date,"22-may-2000"
Fund Holdings as of,"31-ene-2018"
Total Net Assets,"21,002,134,353.88"
,"128,350,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Nombre,Clase de activo,Peso (%),Precio,Acciones,Valor de mercado,Valor nominal,Sector,SEDOL,ISIN,Bolsa de valores
"ALL","ALLSTATE CORP","Equity","0.13","98.77","283,564.00","28,007,616.28","28,007,616.28","Financieros","2019952","US0200021014","New York Stock Exchange Inc."
"NTAP","NETAPP INC","Equity","0.13","61.50","454,470.00","27,949,905.00","27,949,905.00","Tecnología de la Información","2630643","US64110D1046","NASDAQ"
"VFC","VF CORP","Equity","0.13","81.14","341,901.00","27,741,847.14","27,741,847.14","Consumo discrecional","2928683","US9182041080","New York Stock Exchange Inc."
"ECL","ECOLAB INC","Equity","0.13","137.68","200,419.00","27,593,687.92","27,593,687.92","Materiales","2304227","US2788651006","New York Stock Exchange Inc."
"IDXX","IDEXX LABORATORIES INC","Equity","0.13","187.04","147,118.00","27,516,950.72","27,516,950.72","Cuidado de la Salud","2459202","US45168D1046","NASDAQ"
"PSA","PUBLIC STORAGE REIT","Equity","0.13","195.76","140,517.00","27,507,607.92","27,507,607.92","Bienes Raíces","2852533","US74460D1090","New York Stock Exchange Inc."
"MSI","MOTOROLA SOLUTIONS INC","Equity","0.13","99.46","271,136.00","26,967,186.56","26,967,186.56","Tecnología de la Información","B5BKPQ4","US6200763075","New York Stock Exchange Inc."
"INCY","INCYTE CORP","Equity","0.13","90.29","293,381.00","26,489,370.49","26,489,370.49","Cuidado de la Salud","2471950","US45337C1027","NASDAQ"
"HCA","HCA HEALTHCARE INC","Equity","0.12","101.16","257,963.00","26,095,537.08","26,095,537.08","Cuidado de la Salud","B4MGBG6","US40412C1018","New York Stock Exchange Inc."
"ADSK","AUTODESK INC","Equity","0.12","115.62","223,774.00","25,872,749.88","25,872,749.88","Tecnología de la Información","2065159","US0527691069","NASDAQ"
"TDG","TRANSDIGM GROUP INC","Equity","0.12","316.91","81,511.00","25,831,651.01","25,831,651.01","Industriales","B11FJK3","US8936411003","New York Stock Exchange Inc."
"URI","UNITED RENTALS INC","Equity","0.12","181.11","142,559.00","25,818,860.49","25,818,860.49","Industriales","2134781","US9113631090","New York Stock Exchange Inc."
"FTV","FORTIVE CORP","Equity","0.12","76.02","338,304.00","25,717,870.08","25,717,870.08","Industriales","BYT3MK1","US34959J1088","New York Stock Exchange Inc."
"CBOE","CBOE GLOBAL MARKETS INC","Equity","0.12","134.39","191,164.00","25,690,529.96","25,690,529.96","Financieros","B5834C5","US12503M1080","NASDAQ"
"RCL","ROYAL CARIBBEAN CRUISES LTD","Equity","0.12","133.55","190,540.00","25,446,617.00","25,446,617.00","Consumo discrecional","2754907","LR0008862868","New York Stock Exchange Inc."
"PH","PARKER-HANNIFIN CORP","Equity","0.12","201.42","124,910.00","25,159,372.20","25,159,372.20","Industriales","2671501","US7010941042","New York Stock Exchange Inc."
"TSS","TOTAL SYSTEM SERVICES INC","Equity","0.12","88.86","282,206.00","25,076,825.16","25,076,825.16","Tecnología de la Información","2897697","US8919061098","New York Stock Exchange Inc."
"DXC","DXC TECHNOLOGY","Equity","0.12","99.55","250,228.00","24,910,197.40","24,910,197.40","Tecnología de la Información","BYXD7B3","US23355L1061","New York Stock Exchange Inc."
"CTAS","CINTAS CORP","Equity","0.12","168.45","145,238.00","24,465,341.10","24,465,341.10","Industriales","2197137","US1729081059","NASDAQ"
"PPG","PPG INDUSTRIES INC","Equity","0.12","118.73","204,391.00","24,267,343.43","24,267,343.43","Materiales","2698470","US6935061076","New York Stock Exchange Inc."
"ZBH","ZIMMER BIOMET HOLDINGS INC","Equity","0.11","127.12","189,623.00","24,104,875.76","24,104,875.76","Cuidado de la Salud","2783815","US98956P1021","New York Stock Exchange Inc."
"RMD","RESMED INC","Equity","0.11","100.79","239,101.00","24,098,989.79","24,098,989.79","Cuidado de la Salud","2732903","US7611521078","New York Stock Exchange Inc."
"ETFC","E TRADE FINANCIAL CORP","Equity","0.11","52.70","456,620.00","24,063,874.00","24,063,874.00","Financieros","2299011","US2692464017","NASDAQ"
"PAYX","PAYCHEX INC","Equity","0.11","68.25","348,400.00","23,778,300.00","23,778,300.00","Tecnología de la Información","2674458","US7043261079","NASDAQ"
"SNPS","SYNOPSYS INC","Equity","0.11","92.61","253,410.00","23,468,300.10","23,468,300.10","Tecnología de la Información","2867719","US8716071076","NASDAQ"
"ALXN","ALEXION PHARMACEUTICALS INC","Equity","0.11","119.32","194,822.00","23,246,161.04","23,246,161.04","Cuidado de la Salud","2036070","US0153511094","NASDAQ"
"CBG","CBRE GROUP INC CLASS A","Equity","0.11","45.69","508,683.00","23,241,726.27","23,241,726.27","Bienes Raíces","B6WVMH3","US12504L1098","New York Stock Exchange Inc."
"DLR","DIGITAL REALTY TRUST REIT INC TRUS","Equity","0.11","111.95","206,628.00","23,132,004.60","23,132,004.60","Bienes Raíces","B03GQS4","US2538681030","New York Stock Exchange Inc."
"ANSS","ANSYS INC","Equity","0.11","161.65","142,962.00","23,109,807.30","23,109,807.30","Tecnología de la Información","2045623","US03662Q1058","NASDAQ"
"WYNN","WYNN RESORTS LTD","Equity","0.11","165.59","135,231.00","22,392,901.29","22,392,901.29","Consumo discrecional","2963811","US9831341071","NASDAQ"
"APD","AIR PRODUCTS AND CHEMICALS INC","Equity","0.10","168.37","131,364.00","22,117,756.68","22,117,756.68","Materiales","2011602","US0091581068","New York Stock Exchange Inc."
"CCL","CARNIVAL CORP","Equity","0.10","71.61","308,573.00","22,096,912.53","22,096,912.53","Consumo discrecional","2523044","PA1436583006","New York Stock Exchange Inc."
"DG","DOLLAR GENERAL CORP","Equity","0.10","103.12","209,482.00","21,601,783.84","21,601,783.84","Consumo discrecional","B5B1S13","US2566771059","New York Stock Exchange Inc."
"YUM","YUM BRANDS INC","Equity","0.10","84.59","254,430.00","21,522,233.70","21,522,233.70","Consumo discrecional","2098876","US9884981013","New York Stock Exchange Inc."
"CDNS","CADENCE DESIGN SYSTEMS INC","Equity","0.10","44.86","475,848.00","21,346,541.28","21,346,541.28","Tecnología de la Información","2302232","US1273871087","NASDAQ"
"IT","GARTNER INC","Equity","0.10","138.74","152,906.00","21,214,178.44","21,214,178.44","Tecnología de la Información","2372763","US3666511072","New York Stock Exchange Inc."
"WYN","WYNDHAM WORLDWIDE CORP","Equity","0.10","124.13","170,738.00","21,193,707.94","21,193,707.94","Consumo discrecional","B198391","US98310W1080","New York Stock Exchange Inc."
"AAL","AMERICAN AIRLINES GROUP INC","Equity","0.10","54.32","386,665.00","21,003,642.80","21,003,642.80","Industriales","BCV7KT2","US02376R1023","NASDAQ"
"FMC","FMC CORP","Equity","0.10","91.33","226,224.00","20,661,037.92","20,661,037.92","Materiales","2328603","US3024913036","New York Stock Exchange Inc."
"NTRS","NORTHERN TRUST CORP TRUST","Equity","0.10","105.39","195,745.00","20,629,565.55","20,629,565.55","Financieros","2648668","US6658591044","NASDAQ"
"ORLY","OREILLY AUTOMOTIVE INC","Equity","0.10","264.69","76,855.00","20,342,749.95","20,342,749.95","Consumo discrecional","B65LWX6","US67103H1077","NASDAQ"
"COO","COOPER INC","Equity","0.10","244.67","82,492.00","20,183,317.64","20,183,317.64","Cuidado de la Salud","2222631","US2166484020","New York Stock Exchange Inc."
"HRS","HARRIS CORP","Equity","0.09","159.38","125,543.00","20,009,043.34","20,009,043.34","Industriales","2412001","US4138751056","New York Stock Exchange Inc."
"HOLX","HOLOGIC INC","Equity","0.09","42.70","464,443.00","19,831,716.10","19,831,716.10","Cuidado de la Salud","2433530","US4364401012","NASDAQ"
"GIS","GENERAL MILLS INC","Equity","0.09","58.49","332,686.00","19,458,804.14","19,458,804.14","Productos básicos de consumo","2367026","US3703341046","New York Stock Exchange Inc."
"MHK","MOHAWK INDUSTRIES INC","Equity","0.09","281.06","69,220.00","19,454,973.20","19,454,973.20","Consumo discrecional","2598699","US6081901042","New York Stock Exchange Inc."
"XLNX","XILINX INC","Equity","0.09","73.02","258,263.00","18,858,364.26","18,858,364.26","Tecnología de la Información","2985677","US9839191015","NASDAQ"
"FBHS","FORTUNE BRANDS HOME AND SECURITY I","Equity","0.09","70.93","259,538.00","18,409,030.34","18,409,030.34","Industriales","B3MC7D6","US34964C1062","New York Stock Exchange Inc."
"AVY","AVERY DENNISON CORP","Equity","0.09","122.68","148,867.00","18,263,003.56","18,263,003.56","Materiales","2066408","US0536111091","New York Stock Exchange Inc."
"NCLH","NORWEGIAN CRUISE LINE HOLDINGS LTD","Equity","0.09","60.74","300,285.00","18,239,310.90","18,239,310.90","Consumo discrecional","B9CGTC3","BMG667211046","New York Stock Exchange Inc."
"EXR","EXTRA SPACE STORAGE REIT INC","Equity","0.08","83.48","212,383.00","17,729,732.84","17,729,732.84","Bienes Raíces","B02HWR9","US30225T1025","New York Stock Exchange Inc."
"CLX","CLOROX","Equity","0.08","141.69","123,962.00","17,564,175.78","17,564,175.78","Productos básicos de consumo","2204026","US1890541097","New York Stock Exchange Inc."
"DPS","DR PEPPER SNAPPLE GROUP INC","Equity","0.08","119.35","146,294.00","17,460,188.90","17,460,188.90","Productos básicos de consumo","B2QW0Z8","US26138E1091","New York Stock Exchange Inc."
"LH","LABORATORY CORPORATION OF AMERICA","Equity","0.08","174.50","99,573.00","17,375,488.50","17,375,488.50","Cuidado de la Salud","2586122","US50540R4092","New York Stock Exchange Inc."
"AVB","AVALONBAY COMMUNITIES REIT INC","Equity","0.08","170.40","101,814.00","17,349,105.60","17,349,105.60","Bienes Raíces","2131179","US0534841012","New York Stock Exchange Inc."
"KORS","MICHAEL KORS HOLDINGS LTD","Equity","0.08","66.00","256,524.00","16,930,584.00","16,930,584.00","Consumo discrecional","B7341C6","VGG607541015","New York Stock Exchange Inc."
"VRSK","VERISK ANALYTICS INC","Equity","0.08","100.05","168,083.00","16,816,704.15","16,816,704.15","Industriales","B4P9W92","US92345Y1064","NASDAQ"
"IR","INGERSOLL RAND PLC","Equity","0.08","94.63","175,542.00","16,611,539.46","16,611,539.46","Industriales","B633030","IE00B6330302","New York Stock Exchange Inc."
"VRSN","VERISIGN INC","Equity","0.08","114.92","142,991.00","16,432,525.72","16,432,525.72","Tecnología de la Información","2142922","US92343E1029","NASDAQ"
"AOS","A O SMITH CORP","Equity","0.08","66.78","245,966.00","16,425,609.48","16,425,609.48","Industriales","2816023","US8318652091","New York Stock Exchange Inc."
"CBS","CBS CORP CLASS B","Equity","0.07","57.61","272,944.00","15,724,303.84","15,724,303.84","Consumo discrecional","B0SRLH6","US1248572026","New York Stock Exchange Inc."
"EXPE","EXPEDIA INC","Equity","0.07","128.01","122,608.00","15,695,050.08","15,695,050.08","Consumo discrecional","B748CK2","US30212P3038","NASDAQ"
"MAS","MASCO CORP","Equity","0.07","44.66","350,132.00","15,636,895.12","15,636,895.12","Industriales","2570200","US5745991068","New York Stock Exchange Inc."
"DOV","DOVER CORP","Equity","0.07","106.21","146,690.00","15,579,944.90","15,579,944.90","Industriales","2278407","US2600031080","New York Stock Exchange Inc."
"QRVO","QUORVO INC","Equity","0.07","71.77","213,988.00","15,357,918.76","15,357,918.76","Tecnología de la Información","BR9YYP4","US74736K1016","NASDAQ"
"BFB","BROWN FORMAN CORP CLASS B","Equity","0.07","69.30","221,230.00","15,331,239.00","15,331,239.00","Productos básicos de consumo","2146838","US1156372096","New York Stock Exchange Inc."
"VMC","VULCAN MATERIALS","Equity","0.07","135.40","112,502.00","15,232,770.80","15,232,770.80","Materiales","2931205","US9291601097","New York Stock Exchange Inc."
"XYL","XYLEM INC","Equity","0.07","72.26","209,328.00","15,126,041.28","15,126,041.28","Industriales","B3P2CN8","US98419M1009","New York Stock Exchange Inc."
"AZO","AUTOZONE INC","Equity","0.07","765.44","19,746.00","15,114,378.24","15,114,378.24","Consumo discrecional","2065955","US0533321024","New York Stock Exchange Inc."
"ULTA","ULTA BEAUTY INC","Equity","0.07","222.10","68,021.00","15,107,464.10","15,107,464.10","Consumo discrecional","B28TS42","US90384S3031","NASDAQ"
"WLTW","WILLIS TOWERS WATSON PLC","Equity","0.07","160.47","93,244.00","14,962,864.68","14,962,864.68","Financieros","BDB6Q21","IE00BDB6Q211","NASDAQ"
"EFX","EQUIFAX INC","Equity","0.07","124.93","119,769.00","14,962,741.17","14,962,741.17","Industriales","2319146","US2944291051","New York Stock Exchange Inc."
"FAST","FASTENAL","Equity","0.07","54.96","268,438.00","14,753,352.48","14,753,352.48","Industriales","2332262","US3119001044","NASDAQ"
"PHM","PULTEGROUP INC","Equity","0.07","31.83","454,734.00","14,474,183.22","14,474,183.22","Consumo discrecional","2708841","US7458671010","New York Stock Exchange Inc."
"IQV","IQVIA HOLDINGS INC","Equity","0.07","102.19","140,864.00","14,394,892.16","14,394,892.16","Cuidado de la Salud","BDR73G1","US46266C1053","New York Stock Exchange Inc."
"WEC","WEC ENERGY GROUP INC","Equity","0.07","64.30","223,739.00","14,386,417.70","14,386,417.70","Servicios","BYY8XK8","US92939U1060","New York Stock Exchange Inc."
"CMA","COMERICA INC","Equity","0.07","95.22","149,099.00","14,197,206.78","14,197,206.78","Financieros","2212870","US2003401070","New York Stock Exchange Inc."
"BXP","BOSTON PROPERTIES REIT INC","Equity","0.07","123.71","114,707.00","14,190,402.97","14,190,402.97","Bienes Raíces","2019479","US1011211018","New York Stock Exchange Inc."
"PFG","PRINCIPAL FINANCIAL GROUP INC","Equity","0.07","67.60","207,702.00","14,040,655.20","14,040,655.20","Financieros","2803014","US74251V1026","NASDAQ"
"HSY","HERSHEY FOODS","Equity","0.07","110.33","127,118.00","14,024,928.94","14,024,928.94","Productos básicos de consumo","2422806","US4278661081","New York Stock Exchange Inc."
"MGM","MGM RESORTS INTERNATIONAL","Equity","0.07","36.45","378,708.00","13,803,906.60","13,803,906.60","Consumo discrecional","2547419","US5529531015","New York Stock Exchange Inc."
"AWK","AMERICAN WATER WORKS INC","Equity","0.06","83.17","163,741.00","13,618,338.97","13,618,338.97","Servicios","B2R3PV1","US0304201033","New York Stock Exchange Inc."
"VNO","VORNADO REALTY TRUST REIT TRUST","Equity","0.06","71.68","188,890.00","13,539,635.20","13,539,635.20","Bienes Raíces","2933632","US9290421091","New York Stock Exchange Inc."
"ESS","ESSEX PROPERTY TRUST REIT INC TRUS","Equity","0.06","232.98","57,927.00","13,495,832.46","13,495,832.46","Bienes Raíces","2316619","US2971781057","New York Stock Exchange Inc."
"PKG","PACKAGING CORP OF AMERICA CORP","Equity","0.06","125.63","103,621.00","13,017,906.23","13,017,906.23","Materiales","2504566","US6951561090","New York Stock Exchange Inc."
"SYMC","SYMANTEC CORP","Equity","0.06","27.23","471,413.00","12,836,575.99","12,836,575.99","Tecnología de la Información","2861078","US8715031089","NASDAQ"
"LKQ","LKQ CORP","Equity","0.06","42.03","303,047.00","12,737,065.41","12,737,065.41","Consumo discrecional","2971029","US5018892084","NASDAQ"
"LEN","LENNAR A CORP","Equity","0.06","62.66","202,869.00","12,711,771.54","12,711,771.54","Consumo discrecional","2511920","US5260571048","New York Stock Exchange Inc."
"ADS","ALLIANCE DATA SYSTEMS CORP","Equity","0.06","256.66","49,453.00","12,692,606.98","12,692,606.98","Tecnología de la Información","2762030","US0185811082","New York Stock Exchange Inc."
"CTXS","CITRIX SYSTEMS INC","Equity","0.06","92.76","135,553.00","12,573,896.28","12,573,896.28","Tecnología de la Información","2182553","US1773761002","NASDAQ"
"BWA","BORGWARNER INC","Equity","0.06","56.26","223,265.00","12,560,888.90","12,560,888.90","Consumo discrecional","2111955","US0997241064","New York Stock Exchange Inc."
"HII","HUNTINGTON INGALLS INDUSTRIES INC","Equity","0.06","237.54","51,973.00","12,345,666.42","12,345,666.42","Industriales","B40SSC9","US4464131063","New York Stock Exchange Inc."
"ALB","ALBEMARLE CORP","Equity","0.06","111.59","110,209.00","12,298,222.31","12,298,222.31","Materiales","2046853","US0126531013","New York Stock Exchange Inc."
"IFF","INTERNATIONAL FLAVORS & FRAGRANCES","Equity","0.06","150.30","81,247.00","12,211,424.10","12,211,424.10","Materiales","2464165","US4595061015","New York Stock Exchange Inc."
"DRI","DARDEN RESTAURANTS INC","Equity","0.06","95.85","125,441.00","12,023,519.85","12,023,519.85","Consumo discrecional","2289874","US2371941053","New York Stock Exchange Inc."
"RSG","REPUBLIC SERVICES INC","Equity","0.06","68.80","174,023.00","11,972,782.40","11,972,782.40","Industriales","2262530","US7607591002","New York Stock Exchange Inc."
"ARE","ALEXANDRIA REAL ESTATE EQUITIES RE","Equity","0.06","129.70","91,849.00","11,912,815.30","11,912,815.30","Bienes Raíces","2009210","US0152711091","New York Stock Exchange Inc."
"HLT","HILTON WORLDWIDE HOLDINGS INC","Equity","0.06","85.65","136,875.00","11,723,343.75","11,723,343.75","Consumo discrecional","BYVMW06","US43300A2033","New York Stock Exchange Inc."
"KMX","CARMAX INC","Equity","0.05","71.37","153,725.00","10,971,353.25","10,971,353.25","Consumo discrecional","2983563","US1431301027","New York Stock Exchange Inc."
"CHD","CHURCH AND DWIGHT INC","Equity","0.05","48.85","223,591.00","10,922,420.35","10,922,420.35","Productos básicos de consumo","2195841","US1713401024","New York Stock Exchange Inc."
"UDR","UDR REIT INC","Equity","0.05","36.53","298,362.00","10,899,163.86","10,899,163.86","Bienes Raíces","2727910","US9026531049","New York Stock Exchange Inc."
"MKC","MCCORMICK & CO NON-VOTING INC","Equity","0.05","108.77","99,067.00","10,775,517.59","10,775,517.59","Productos básicos de consumo","2550161","US5797802064","New York Stock Exchange Inc."
"EXPD","EXPEDITORS INTERNATIONAL OF WASHIN","Equity","0.05","64.95","164,937.00","10,712,658.15","10,712,658.15","Industriales","2325507","US3021301094","NASDAQ"
"AJG","ARTHUR J GALLAGHER","Equity","0.05","68.32","156,009.00","10,658,534.88","10,658,534.88","Financieros","2359506","US3635761097","New York Stock Exchange Inc."
"VAR","VARIAN MEDICAL SYSTEMS INC","Equity","0.05","127.50","82,139.00","10,472,722.50","10,472,722.50","Cuidado de la Salud","2927516","US92220P1057","New York Stock Exchange Inc."
"MLM","MARTIN MARIETTA MATERIALS INC","Equity","0.05","228.17","45,781.00","10,445,850.77","10,445,850.77","Materiales","2572079","US5732841060","New York Stock Exchange Inc."
"K","KELLOGG","Equity","0.05","68.11","151,283.00","10,303,885.13","10,303,885.13","Productos básicos de consumo","2486813","US4878361082","New York Stock Exchange Inc."
"SNI","SCRIPPS NETWORKS INTERACTIVE INC C","Equity","0.05","87.99","116,819.00","10,278,903.81","10,278,903.81","Consumo discrecional","B39QT24","US8110651010","NASDAQ"
"FE","FIRSTENERGY CORP","Equity","0.05","32.90","306,673.00","10,089,541.70","10,089,541.70","Servicios","2100920","US3379321074","New York Stock Exchange Inc."
"RJF","RAYMOND JAMES INC","Equity","0.05","96.39","104,100.00","10,034,199.00","10,034,199.00","Financieros","2718992","US7547301090","New York Stock Exchange Inc."
"JBHT","JB HUNT TRANSPORT SERVICES INC","Equity","0.05","120.83","82,504.00","9,968,958.32","9,968,958.32","Industriales","2445416","US4456581077","NASDAQ"
"HAS","HASBRO INC","Equity","0.05","94.57","103,525.00","9,790,359.25","9,790,359.25","Consumo discrecional","2414580","US4180561072","NASDAQ"
"GGP","GGP INC","Equity","0.05","23.03","412,785.00","9,506,438.55","9,506,438.55","Bienes Raíces","BYMYV82","US36174X1019","New York Stock Exchange Inc."
"COG","CABOT OIL & GAS CORP","Equity","0.04","26.35","358,908.00","9,457,225.80","9,457,225.80","Energía","2162340","US1270971039","New York Stock Exchange Inc."
"KSU","KANSAS CITY SOUTHERN","Equity","0.04","113.13","81,825.00","9,256,862.25","9,256,862.25","Industriales","2607647","US4851703029","New York Stock Exchange Inc."
"PKI","PERKINELMER INC","Equity","0.04","80.16","114,895.00","9,209,983.20","9,209,983.20","Cuidado de la Salud","2305844","US7140461093","New York Stock Exchange Inc."
"ALLE","ALLEGION PLC","Equity","0.04","86.11","104,134.00","8,966,978.74","8,966,978.74","Industriales","BFRT3W7","IE00BFRT3W74","New York Stock Exchange Inc."
"FFIV","F5 NETWORKS INC","Equity","0.04","144.54","61,384.00","8,872,443.36","8,872,443.36","Tecnología de la Información","2427599","US3156161024","NASDAQ"
"TPR","TAPESTRY INC","Equity","0.04","47.04","187,233.00","8,807,440.32","8,807,440.32","Consumo discrecional","BF09HX3","US8760301072","New York Stock Exchange Inc."
"AMG","AFFILIATED MANAGERS GROUP INC","Equity","0.04","199.63","42,055.00","8,395,439.65","8,395,439.65","Financieros","2127899","US0082521081","New York Stock Exchange Inc."
"FLIR","FLIR SYSTEMS INC","Equity","0.04","51.21","158,960.00","8,140,341.60","8,140,341.60","Tecnología de la Información","2344717","US3024451011","NASDAQ"
"TIF","TIFFANY","Equity","0.04","106.65","72,380.00","7,719,327.00","7,719,327.00","Consumo discrecional","2892090","US8865471085","New York Stock Exchange Inc."
"AKAM","AKAMAI TECHNOLOGIES INC","Equity","0.04","66.99","114,692.00","7,683,217.08","7,683,217.08","Tecnología de la Información","2507457","US00971T1016","NASDAQ"
"NDAQ","NASDAQ INC","Equity","0.04","80.91","94,197.00","7,621,479.27","7,621,479.27","Financieros","2965107","US6311031081","NASDAQ"
"IRM","IRON MOUNTAIN INC","Equity","0.04","35.03","212,895.00","7,457,711.85","7,457,711.85","Bienes Raíces","BVFTF03","US46284V1017","New York Stock Exchange Inc."
"RHI","ROBERT HALF","Equity","0.03","57.88","124,350.00","7,197,378.00","7,197,378.00","Industriales","2110703","US7703231032","New York Stock Exchange Inc."
"PRGO","PERRIGO PLC","Equity","0.03","90.62","79,284.00","7,184,716.08","7,184,716.08","Cuidado de la Salud","BGH1M56","IE00BGH1M568","New York Stock Exchange Inc."
"CF","CF INDUSTRIES HOLDINGS INC","Equity","0.03","42.44","168,638.00","7,156,996.72","7,156,996.72","Materiales","B0G4K50","US1252691001","New York Stock Exchange Inc."
"HES","HESS CORP","Equity","0.03","50.51","140,780.00","7,110,797.80","7,110,797.80","Energía","2023748","US42809H1077","New York Stock Exchange Inc."
"NRG","NRG ENERGY INC","Equity","0.03","26.01","273,121.00","7,103,877.21","7,103,877.21","Servicios","2212922","US6293775085","New York Stock Exchange Inc."
"FRT","FEDERAL REALTY INVESTMENT TRUST RE","Equity","0.03","120.80","57,574.00","6,954,939.20","6,954,939.20","Bienes Raíces","2333931","US3137472060","New York Stock Exchange Inc."
"TMK","TORCHMARK CORP","Equity","0.03","90.85","75,820.00","6,888,247.00","6,888,247.00","Financieros","2896713","US8910271043","New York Stock Exchange Inc."
"TSCO","TRACTOR SUPPLY","Equity","0.03","76.25","86,947.00","6,629,708.75","6,629,708.75","Consumo discrecional","2900335","US8923561067","NASDAQ"
"AMD","ADVANCED MICRO DEVICES INC","Equity","0.03","13.74","473,147.00","6,501,039.78","6,501,039.78","Tecnología de la Información","2007849","US0079031078","NASDAQ"
"WU","WESTERN UNION","Equity","0.03","20.79","302,789.00","6,294,983.31","6,294,983.31","Tecnología de la Información","B1F76F9","US9598021098","New York Stock Exchange Inc."
"USD","USD CASH","Cash","0.03","100.00","6,162,977.00","6,162,976.64","6,162,976.64","Liquidez","-","-","-"
"HRB","H&R BLOCK INC","Equity","0.03","26.54","224,964.00","5,970,544.56","5,970,544.56","Consumo discrecional","2105505","US0936711052","New York Stock Exchange Inc."
"GRMN","GARMIN LTD","Equity","0.03","62.94","93,882.00","5,908,933.08","5,908,933.08","Consumo discrecional","B3Z5T14","CH0114405324","NASDAQ"
"XEC","CIMAREX ENERGY","Equity","0.03","112.20","51,543.00","5,783,124.60","5,783,124.60","Energía","2987521","US1717981013","New York Stock Exchange Inc."
"HBI","HANESBRANDS INC","Equity","0.03","21.72","258,481.00","5,614,207.32","5,614,207.32","Consumo discrecional","B1BJSL9","US4103451021","New York Stock Exchange Inc."
"SEE","SEALED AIR CORP","Equity","0.03","47.35","115,768.00","5,481,614.80","5,481,614.80","Materiales","2232793","US81211K1007","New York Stock Exchange Inc."
"CMG","CHIPOTLE MEXICAN GRILL INC","Equity","0.03","324.76","16,364.00","5,314,372.64","5,314,372.64","Consumo discrecional","B0X7DZ3","US1696561059","New York Stock Exchange Inc."
"AIV","APARTMENT INVESTMENT AND MANAGEMEN","Equity","0.02","41.84","117,004.00","4,895,447.36","4,895,447.36","Bienes Raíces","2057059","US03748R1014","New York Stock Exchange Inc."
"MSFUT","CASH COLLATERAL MSFUT USD","Cash Collateral and Margins","0.01","100.00","2,491,340.00","2,491,340.00","2,491,340.00","Liquidez","-","-","-"
"MAT","MATTEL INC","Equity","0.01","15.84","157,089.00","2,488,289.76","2,488,289.76","Consumo discrecional","2572303","US5770811025","NASDAQ"
"TRIP","TRIPADVISOR INC","Equity","0.01","34.67","67,779.00","2,349,897.93","2,349,897.93","Consumo discrecional","B6ZC3N6","US8969452015","NASDAQ"
"ESH8","S&P500 EMINI MAR 18","Futures","0.00","2,825.80","444.00","0.00","62,732,760.00","Liquidez","-","-","Index And Options Market"
 
